user_id,age,country,subscription_type,registration_date,total_watch_time_hours
U0541,51,Mexico,Basic,2023-06-09,167.2
U0542,62,Argentina,Basic,2023-03-08,393.9
U0543,24,Argentina,Basic,2022-01-26,466.5
U0544,56,Mexico,Premium,2022-09-21,205.4
U0545,58,Colombia,Standard,2023-01-28,328.6
U0546,39,Mexico,Standard,2024-02-01,308.3
U0547,19,Mexico,Standard,2023-07-03,130.8
U0548,30,Mexico,Basic,2022-10-27,395.2
U0549,49,Argentina,Basic,2022-01-20,207.2
U0550,26,Colombia,Basic,2022-11-18,339.7
U0551,52,Mexico,Standard,2023-04-16,391.5
U0552,27,Mexico,Standard,2022-04-25,510.9
U0553,55,Mexico,Basic,2023-04-29,318.5
U0554,22,Mexico,Basic,2022-07-29,211.0
U0555,64,Argentina,Premium,2022-01-24,197.2
U0556,49,Chile,Premium,2023-11-08,420.5
U0557,63,Mexico,Basic,2023-09-04,369.7
U0558,48,Colombia,Premium,2023-04-10,237.4
U0559,42,Chile,Standard,2022-05-04,345.9
U0560,56,Mexico,Basic,2023-01-21,161.5
U0561,59,Argentina,Basic,2022-07-14,96.2
U0562,32,Mexico,Standard,2023-06-22,470.0
U0563,59,Argentina,Standard,2023-06-28,500.2
U0564,30,Mexico,Basic,2022-06-27,136.4
U0565,36,Colombia,Standard,2024-02-12,399.4
U0566,61,Mexico,Basic,2022-07-11,266.8
U0567,18,Colombia,Standard,2022-11-16,375.0
U0568,45,Argentina,Standard,2023-11-13,60.1
U0569,38,Peru,Standard,2023-11-14,242.5
U0570,59,Peru,Premium,2023-08-12,770.9
U0571,54,Argentina,Premium,2022-11-14,861.4
U0572,49,Peru,Basic,2023-02-02,84.7
U0573,65,Argentina,Premium,2022-07-05,849.3
U0574,45,Mexico,Premium,2023-11-20,105.6
U0575,31,Mexico,Premium,2024-01-22,72.7
U0576,18,Argentina,Basic,2023-02-21,545.3
U0577,56,Mexico,Premium,2023-10-30,835.7
U0578,24,Mexico,Premium,2022-08-16,356.2
U0579,41,Mexico,Premium,2023-08-27,756.0
U0580,54,Colombia,Premium,2022-06-16,289.9
U0581,28,Chile,Premium,2023-06-18,536.1
U0582,53,Colombia,Standard,2022-02-10,170.2
U0583,36,Colombia,Basic,2023-02-03,24.6
U0584,22,Mexico,Basic,2023-07-08,43.3
U0585,64,Colombia,Standard,2022-03-29,509.9
U0586,22,Mexico,Basic,2023-07-09,128.2
U0587,52,Argentina,Basic,2023-06-05,312.3
U0588,47,Mexico,Standard,2023-06-15,38.3
U0589,36,Argentina,Premium,2022-09-29,886.1
U0590,52,Mexico,Basic,2023-03-02,129.1
U0591,29,Mexico,Basic,2023-07-26,113.6
U0592,31,Mexico,Basic,2023-08-15,234.7
U0593,44,Mexico,Basic,2022-09-09,19.5
U0594,35,Mexico,Basic,2023-03-02,312.7
U0595,21,Chile,Basic,2022-12-13,164.4
U0596,63,Argentina,Standard,2022-02-02,115.2
U0597,26,Mexico,Premium,2023-10-07,416.1
U0598,40,Mexico,Standard,2023-01-15,202.1
U0599,53,Colombia,Premium,2023-01-08,784.9
U0600,64,Peru,Basic,2022-02-17,60.1
U0601,61,Chile,Standard,2023-10-08,489.5
U0602,29,Peru,Standard,2022-12-01,177.7
U0603,50,Argentina,Basic,2023-12-20,174.1
U0604,60,Argentina,Basic,2024-01-22,300.8
U0605,48,Chile,Premium,2022-10-20,713.6
U0606,53,Mexico,Premium,2023-08-09,216.2
U0607,38,Colombia,Standard,2023-12-05,301.9
U0608,57,Peru,Premium,2022-12-23,779.1
U0609,45,Mexico,Basic,2023-12-17,184.2
U0610,49,Chile,Standard,2023-05-16,514.2
U0611,55,Chile,Basic,2023-09-23,293.3
U0612,42,Colombia,Standard,2023-07-22,94.4
U0613,36,Colombia,Basic,2023-05-21,43.6
U0614,36,Argentina,Premium,2022-05-01,141.7
U0615,49,Chile,Premium,2023-01-01,161.6
U0616,61,Chile,Basic,2023-10-06,168.3
U0617,22,Argentina,Premium,2023-10-08,878.3
U0618,31,Peru,Premium,2022-12-31,95.7
U0619,25,Mexico,Standard,2023-11-14,436.1
U0620,21,Mexico,Basic,2023-12-25,248.1
U0621,62,Chile,Premium,2022-06-28,472.4
U0622,33,Colombia,Standard,2022-03-03,594.7
U0623,51,Mexico,Basic,2022-06-13,88.2
U0624,59,Chile,Standard,2023-12-07,13.0
U0625,53,Colombia,Basic,2022-06-11,352.3
U0626,33,Colombia,Basic,2022-12-13,27.7
U0627,64,Mexico,Basic,2022-08-29,219.9
U0628,42,Mexico,Standard,2022-12-20,120.3
U0629,21,Mexico,Basic,2022-05-23,242.3
U0630,33,Peru,Basic,2023-06-16,70.6
U0631,35,Chile,Standard,2023-09-18,522.2
U0632,58,Colombia,Standard,2023-07-03,46.3
U0633,53,Mexico,Standard,2024-01-19,335.9
U0634,40,Peru,Standard,2022-06-08,410.6
U0635,63,Mexico,Premium,2023-03-26,741.0
U0636,44,Argentina,Standard,2023-04-11,43.9
U0637,32,Colombia,Basic,2022-03-09,318.4
U0638,19,Chile,Premium,2023-02-03,851.2
U0639,30,Argentina,Premium,2022-08-03,527.0
U0640,23,Chile,Premium,2022-10-31,669.8
U0641,43,Mexico,Standard,2023-04-25,470.4
U0642,47,Colombia,Basic,2023-05-11,162.7
U0643,23,Colombia,Basic,2022-05-16,237.8
U0644,65,Chile,Basic,2022-08-29,57.9
U0645,45,Mexico,Basic,2022-12-26,255.9
U0646,42,Chile,Premium,2022-12-01,365.2
U0647,40,Peru,Basic,2022-04-15,323.9
U0648,42,Colombia,Standard,2024-02-01,60.7
U0649,51,Chile,Basic,2022-10-06,246.2
U0650,38,Colombia,Standard,2024-01-08,300.3
U0651,54,Mexico,Standard,2022-03-19,304.2
U0652,19,Argentina,Basic,2022-07-08,234.9
U0653,65,Mexico,Standard,2024-01-09,209.6
U0654,46,Chile,Premium,2023-06-20,296.8
U0655,41,Colombia,Standard,2023-06-06,296.5
U0656,32,Mexico,Standard,2023-08-15,288.0
U0657,60,Mexico,Basic,2023-01-22,44.6
U0658,38,Chile,Premium,2022-09-01,218.5
U0659,22,Argentina,Basic,2022-08-05,392.3
U0660,39,Mexico,Premium,2023-08-12,932.1
U0661,62,Colombia,Standard,2023-03-14,394.0
U0662,48,Mexico,Standard,2024-02-15,120.5
U0663,39,Argentina,Basic,2022-03-05,11.4
U0664,20,Mexico,Basic,2022-11-12,61.3
U0665,51,Peru,Basic,2022-05-20,152.9
U0666,35,Mexico,Premium,2023-10-13,929.1
U0667,60,Chile,Standard,2022-04-17,406.3
U0668,27,Chile,Basic,2023-08-05,49.2
U0669,39,Mexico,Basic,2023-06-13,465.9
U0670,57,Argentina,Premium,2023-09-22,352.2
U0671,49,Argentina,Basic,2022-11-13,455.6
U0672,52,Argentina,Standard,2022-03-29,165.4
U0673,34,Mexico,Premium,2022-05-24,766.0
U0674,42,Peru,Basic,2022-10-06,293.3
U0675,61,Colombia,Standard,2022-02-19,61.9
U0676,32,Peru,Standard,2023-09-28,284.8
U0677,21,Chile,Premium,2024-02-29,270.7
U0678,42,Peru,Premium,2023-10-29,931.9
U0679,57,Mexico,Basic,2022-03-08,409.5
U0680,38,Mexico,Basic,2023-03-15,67.7
U0681,21,Mexico,Premium,2022-01-12,1018.7
U0682,53,Peru,Basic,2022-07-18,85.3
U0683,60,Mexico,Premium,2023-07-28,257.8
U0684,41,Argentina,Basic,2022-12-31,293.3
U0685,44,Colombia,Basic,2023-10-02,238.3
U0686,51,Peru,Basic,2022-03-12,16.8
U0687,45,Chile,Premium,2022-10-31,68.8
U0688,60,Argentina,Basic,2022-09-17,194.7
U0689,39,Argentina,Basic,2022-12-17,194.7
U0690,26,Chile,Standard,2022-06-24,412.3
U0691,37,Peru,Basic,2022-07-14,490.9
U0692,44,Colombia,Standard,2023-04-06,322.6
U0693,53,Mexico,Standard,2023-07-11,456.7
U0694,51,Argentina,Basic,2023-01-01,121.2
U0695,41,Colombia,Premium,2024-02-09,885.2
U0696,51,Colombia,Premium,2022-09-05,64.5
U0697,41,Peru,Basic,2023-11-24,18.7
U0698,47,Chile,Standard,2022-02-14,99.7
U0699,19,Mexico,Premium,2022-03-11,912.0
U0700,31,Chile,Premium,2022-08-17,721.4
U0701,28,Peru,Premium,2022-04-08,893.8
U0702,65,Mexico,Premium,2022-08-26,490.6
U0703,50,Mexico,Premium,2022-02-11,34.9
U0704,51,Colombia,Premium,2022-05-14,169.2
U0705,25,Mexico,Premium,2023-02-08,758.4
U0706,32,Chile,Basic,2023-09-20,106.9
U0707,29,Peru,Premium,2022-02-06,986.0
U0708,48,Argentina,Standard,2023-10-15,229.5
U0709,33,Colombia,Standard,2023-12-23,421.0
U0710,60,Mexico,Standard,2023-08-01,410.3
U0711,44,Chile,Standard,2023-01-11,209.6
U0712,20,Mexico,Premium,2022-03-02,779.2
U0713,58,Argentina,Basic,2023-06-04,410.4
U0714,54,Chile,Premium,2023-07-04,829.3
U0715,48,Colombia,Basic,2022-10-01,27.1
U0716,48,Mexico,Premium,2023-12-08,607.1
U0717,52,Mexico,Basic,2022-12-02,311.8
U0718,64,Colombia,Premium,2022-01-19,296.8
U0719,33,Colombia,Premium,2023-04-08,275.1
U0720,41,Mexico,Premium,2022-05-10,50.3
U0721,63,Argentina,Standard,2022-01-22,528.9
U0722,46,Colombia,Standard,2022-01-10,292.2
U0723,59,Mexico,Standard,2023-04-12,346.4
U0724,28,Chile,Standard,2023-03-07,421.8
U0725,43,Argentina,Premium,2023-08-27,887.3
U0726,41,Mexico,Basic,2023-12-26,311.4
U0727,48,Argentina,Standard,2023-07-01,578.3
U0728,39,Argentina,Premium,2023-01-17,721.3
U0729,36,Argentina,Premium,2023-06-25,894.5
U0730,52,Mexico,Premium,2022-11-23,478.6
U0731,60,Argentina,Basic,2023-01-26,339.8
U0732,54,Mexico,Basic,2022-06-12,271.2
U0733,19,Colombia,Premium,2024-01-24,1082.1
U0734,61,Colombia,Basic,2022-11-23,367.9
U0735,57,Mexico,Premium,2023-05-04,643.5
U0736,23,Mexico,Premium,2022-11-02,369.4
U0737,54,Colombia,Standard,2022-04-16,149.4
U0738,28,Colombia,Basic,2024-02-21,300.3
U0739,40,Colombia,Premium,2022-01-05,485.8
U0740,22,Argentina,Standard,2023-07-19,504.6
U0741,40,Colombia,Basic,2022-05-29,435.5
U0742,65,Argentina,Standard,2022-02-27,471.6
U0743,65,Mexico,Basic,2023-09-17,192.5
U0744,23,Mexico,Standard,2023-06-25,416.4
U0745,35,Peru,Standard,2022-06-16,396.5
U0746,54,Argentina,Basic,2022-07-28,448.7
U0747,48,Mexico,Basic,2022-03-27,350.3
U0748,19,Argentina,Standard,2022-01-03,319.1
U0749,38,Mexico,Basic,2023-05-17,318.2
U0750,55,Peru,Basic,2023-04-03,272.6
U0751,59,Colombia,Basic,2022-11-29,416.7
U0752,39,Peru,Standard,2022-03-13,387.9
U0753,36,Colombia,Standard,2023-09-02,447.7
U0754,44,Mexico,Basic,2024-01-27,122.2
U0755,60,Chile,Standard,2022-06-30,64.5
U0756,50,Mexico,Basic,2022-09-30,144.3
U0757,62,Colombia,Standard,2022-10-18,130.4
U0758,23,Colombia,Standard,2022-05-17,325.6
U0759,24,Chile,Premium,2022-11-04,177.8
U0760,21,Chile,Standard,2023-08-21,273.0
U0761,49,Colombia,Basic,2022-04-10,325.5
U0762,65,Peru,Basic,2022-09-10,441.5
U0763,42,Argentina,Premium,2022-03-17,91.3
U0764,54,Mexico,Premium,2022-10-27,324.3
U0765,22,Chile,Basic,2023-07-16,120.1
U0766,47,Mexico,Premium,2023-05-13,885.6
U0767,65,Mexico,Basic,2024-01-27,226.9
U0768,32,Argentina,Basic,2023-03-13,422.4
U0769,64,Argentina,Standard,2023-01-08,241.5
U0770,22,Argentina,Basic,2024-01-26,223.0
U0771,36,Chile,Premium,2022-08-13,143.0
U0772,46,Mexico,Premium,2023-10-19,512.8
U0773,51,Mexico,Basic,2023-05-23,140.9
U0774,18,Chile,Basic,2023-04-15,297.3
U0775,50,Mexico,Basic,2022-10-22,249.1
U0776,54,Mexico,Basic,2022-04-23,156.1
U0777,22,Argentina,Basic,2023-08-30,151.7
U0778,21,Colombia,Standard,2022-01-25,449.9
U0779,25,Mexico,Premium,2022-11-13,285.3
U0780,52,Colombia,Standard,2022-04-13,88.2
U0781,50,Chile,Basic,2022-02-25,357.8
U0782,31,Colombia,Basic,2024-01-22,236.8
U0783,23,Colombia,Standard,2023-04-17,220.5
U0784,25,Argentina,Basic,2022-05-01,509.6
U0785,46,Colombia,Standard,2022-06-27,56.4
U0786,32,Argentina,Standard,2024-01-07,32.4
U0787,39,Mexico,Premium,2024-01-31,187.2
U0788,18,Mexico,Basic,2022-10-03,472.8
U0789,25,Argentina,Premium,2022-07-16,360.2
U0790,36,Argentina,Standard,2023-05-25,594.2
U0791,23,Mexico,Basic,2022-04-21,127.0
U0792,56,Mexico,Standard,2022-12-09,412.7
U0793,43,Peru,Standard,2023-04-20,372.2
U0794,30,Mexico,Standard,2022-03-26,186.0
U0795,33,Colombia,Basic,2023-09-18,121.3
U0796,22,Peru,Standard,2022-05-24,424.5
U0797,20,Argentina,Premium,2023-03-10,426.7
U0798,45,Colombia,Standard,2022-06-03,267.7
U0799,41,Colombia,Basic,2023-02-15,301.1
U0800,55,Colombia,Standard,2022-07-30,419.0
U0801,29,Colombia,Basic,2023-04-17,420.7
U0802,42,Mexico,Standard,2024-02-20,196.8
U0803,39,Chile,Premium,2022-03-01,403.5
U0804,41,Colombia,Premium,2023-11-18,879.6
U0805,35,Chile,Standard,2022-09-22,245.4
U0806,50,Colombia,Basic,2022-06-15,130.5
U0807,42,Mexico,Basic,2022-02-16,77.9
U0808,33,Mexico,Basic,2022-06-22,244.4
U0809,55,Argentina,Basic,2022-08-22,221.8
U0810,34,Argentina,Standard,2023-05-24,175.7
U0811,46,Colombia,Basic,2022-12-12,241.8
U0812,55,Argentina,Premium,2024-02-09,583.7
U0813,24,Colombia,Premium,2022-10-01,687.2
U0814,25,Argentina,Basic,2023-11-10,320.0
U0815,32,Mexico,Standard,2023-06-23,362.2
U0816,21,Chile,Premium,2023-08-17,841.0
U0817,32,Mexico,Standard,2022-08-24,434.8
U0818,22,Mexico,Basic,2024-01-16,465.6
U0819,48,Argentina,Standard,2022-01-13,345.9
U0820,52,Colombia,Premium,2023-07-05,415.2
U0821,58,Mexico,Standard,2022-12-02,487.4
U0822,60,Chile,Basic,2024-01-11,122.1
U0823,21,Argentina,Premium,2024-01-06,376.1
U0824,33,Chile,Premium,2022-11-28,709.6
U0825,44,Mexico,Standard,2022-09-20,383.0
U0826,41,Mexico,Standard,2022-08-11,304.2
U0827,54,Chile,Standard,2022-10-12,460.2
U0828,62,Argentina,Premium,2022-05-28,143.7
U0829,25,Peru,Standard,2022-04-23,288.5
U0830,62,Colombia,Basic,2023-06-28,251.6
U0831,38,Chile,Basic,2022-06-19,326.3
U0832,54,Chile,Basic,2022-08-22,291.3
U0833,63,Peru,Basic,2023-05-01,277.3
U0834,65,Chile,Standard,2022-01-15,317.0
U0835,18,Argentina,Premium,2023-11-28,704.7
U0836,55,Peru,Premium,2023-03-13,418.0
U0837,19,Argentina,Standard,2022-06-07,299.2
U0838,60,Mexico,Standard,2022-11-02,80.3
U0839,62,Colombia,Basic,2023-11-18,440.6
U0840,53,Mexico,Basic,2024-02-12,152.0
U0841,63,Argentina,Standard,2022-09-09,231.7
U0842,61,Colombia,Basic,2024-02-17,72.0
U0843,33,Colombia,Basic,2022-10-05,321.1
U0844,24,Mexico,Premium,2022-01-10,368.0
U0845,22,Mexico,Premium,2022-03-04,857.7
U0846,34,Colombia,Premium,2023-09-14,33.6
U0847,22,Mexico,Basic,2023-10-01,57.6
U0848,29,Argentina,Premium,2023-11-09,738.1
U0849,65,Mexico,Premium,2022-06-15,753.2
U0850,43,Argentina,Standard,2022-10-03,370.7
U0851,52,Peru,Basic,2023-01-06,35.5
U0852,63,Colombia,Standard,2023-07-06,161.2
U0853,18,Argentina,Basic,2023-11-01,433.3
U0854,41,Argentina,Basic,2022-01-13,434.7
U0855,32,Mexico,Basic,2022-10-24,74.0
U0856,42,Argentina,Premium,2022-12-30,228.5
U0857,26,Chile,Basic,2022-07-31,534.5
U0858,56,Mexico,Standard,2023-06-14,534.5
U0859,42,Colombia,Standard,2024-01-16,462.6
U0860,20,Mexico,Standard,2024-01-13,379.9
U0861,39,Chile,Basic,2024-01-05,397.9
U0862,45,Colombia,Standard,2022-05-01,582.1
U0863,49,Mexico,Basic,2024-02-18,14.7
U0864,61,Argentina,Premium,2023-02-04,653.6
U0865,53,Mexico,Premium,2022-08-19,101.8
U0866,35,Chile,Basic,2023-04-01,147.3
U0867,29,Chile,Premium,2023-08-29,295.3
U0868,38,Mexico,Basic,2023-10-15,144.7
U0869,28,Mexico,Premium,2023-09-13,301.6
U0870,19,Colombia,Standard,2024-01-25,313.0
U0871,63,Colombia,Premium,2022-07-29,435.8
U0872,24,Chile,Premium,2022-01-29,1045.2
U0873,37,Argentina,Premium,2023-06-22,346.4
U0874,30,Chile,Basic,2022-07-10,284.3
U0875,58,Argentina,Basic,2022-05-18,364.6
U0876,49,Argentina,Premium,2024-01-10,813.8
U0877,19,Colombia,Premium,2023-06-11,970.9
U0878,63,Mexico,Premium,2022-05-14,198.2
U0879,26,Peru,Basic,2023-08-22,188.0
U0880,33,Argentina,Premium,2023-09-28,894.4
U0881,22,Mexico,Standard,2023-12-26,621.8
U0882,59,Mexico,Standard,2022-10-25,37.6
U0883,31,Colombia,Basic,2023-05-06,351.9
U0884,64,Mexico,Basic,2024-01-19,58.8
U0885,36,Mexico,Standard,2022-01-29,457.1
U0886,34,Colombia,Basic,2022-06-22,412.7
U0887,46,Peru,Basic,2023-03-08,245.6
U0888,52,Mexico,Standard,2023-12-03,62.2
U0889,48,Chile,Premium,2023-12-15,382.9
U0890,55,Mexico,Basic,2023-01-29,56.8
U0891,20,Mexico,Premium,2022-09-16,876.3
U0892,50,Mexico,Basic,2023-06-12,359.4
U0893,18,Colombia,Standard,2023-02-24,500.4
U0894,32,Mexico,Basic,2022-09-08,294.2
U0895,25,Mexico,Standard,2023-05-31,109.8
U0896,44,Mexico,Basic,2023-08-30,357.5
U0897,40,Argentina,Premium,2022-03-21,137.8
U0898,39,Peru,Basic,2023-04-11,58.1
U0899,36,Mexico,Standard,2022-11-24,476.9
U0900,28,Argentina,Premium,2022-05-15,658.5
U0901,25,Mexico,Premium,2023-08-06,744.4
U0902,36,Mexico,Standard,2023-04-03,446.6
U0903,45,Peru,Basic,2023-06-26,21.1
U0904,46,Argentina,Premium,2022-05-14,726.1
U0905,52,Mexico,Premium,2023-02-11,442.1
U0906,22,Mexico,Basic,2023-04-20,22.2
U0907,21,Mexico,Basic,2022-08-13,77.8
U0908,43,Mexico,Premium,2022-03-01,570.0
U0909,64,Mexico,Standard,2022-09-29,46.9
U0910,50,Mexico,Standard,2022-06-24,99.9
U0911,55,Argentina,Basic,2024-01-07,217.7
U0912,54,Mexico,Standard,2024-01-03,286.0
U0913,59,Argentina,Standard,2023-02-23,121.8
U0914,32,Chile,Premium,2022-11-25,996.1
U0915,33,Argentina,Premium,2023-02-26,519.6
U0916,37,Mexico,Basic,2023-08-25,290.2
U0917,26,Peru,Basic,2022-01-19,105.7
U0918,31,Argentina,Premium,2022-08-07,168.4
U0919,22,Argentina,Premium,2022-02-23,504.4
U0920,28,Argentina,Premium,2023-05-30,123.9
U0921,31,Colombia,Premium,2023-09-23,502.6
U0922,52,Mexico,Premium,2023-03-05,652.0
U0923,63,Mexico,Standard,2022-03-04,36.3
U0924,22,Chile,Standard,2023-01-15,652.2
U0925,64,Colombia,Premium,2023-05-25,139.3
U0926,65,Mexico,Standard,2024-01-25,454.8
U0927,42,Mexico,Standard,2022-02-24,332.6
U0928,30,Mexico,Basic,2023-07-23,85.6
U0929,46,Chile,Premium,2023-02-19,923.1
U0930,40,Mexico,Premium,2024-02-20,767.3
U0931,65,Colombia,Standard,2023-09-01,472.3
U0932,24,Argentina,Premium,2023-06-15,563.8
U0933,53,Argentina,Premium,2023-07-12,748.0
U0934,42,Colombia,Standard,2022-11-01,486.5
U0935,27,Mexico,Standard,2023-02-10,234.1
U0936,21,Peru,Standard,2023-12-11,150.0
U0937,58,Argentina,Standard,2022-11-04,176.1
U0938,59,Mexico,Premium,2023-07-15,445.0
U0939,61,Chile,Standard,2022-02-04,30.6
U0940,21,Mexico,Basic,2023-10-28,69.7
U0941,42,Colombia,Basic,2023-06-21,493.2
U0942,23,Chile,Basic,2023-08-17,85.4
U0943,22,Mexico,Basic,2022-05-30,190.7
U0944,40,Argentina,Standard,2022-02-20,179.5
U0945,48,Argentina,Basic,2024-02-05,119.3
U0946,36,Colombia,Premium,2023-03-26,27.8
U0947,47,Colombia,Premium,2023-05-04,505.3
U0948,22,Peru,Basic,2022-05-25,227.3
U0949,57,Colombia,Standard,2023-08-06,440.0
U0950,61,Mexico,Basic,2022-10-05,164.4
U0951,51,Mexico,Standard,2023-11-24,474.5
U0952,35,Colombia,Basic,2023-03-06,69.9
U0953,35,Chile,Standard,2023-06-01,249.4
U0954,29,Colombia,Premium,2022-06-05,531.8
U0955,50,Peru,Basic,2023-11-23,55.5
U0956,37,Peru,Standard,2023-03-06,522.7
U0957,49,Chile,Basic,2023-01-26,465.9
U0958,38,Mexico,Basic,2024-02-13,235.1
U0959,43,Colombia,Basic,2022-06-21,262.9
U0960,58,Colombia,Standard,2022-07-20,23.9
U0961,21,Argentina,Standard,2022-11-24,142.7
U0962,43,Argentina,Premium,2023-05-04,371.6
U0963,41,Mexico,Premium,2022-10-02,411.1
U0964,51,Peru,Basic,2023-06-30,144.4
U0965,56,Colombia,Standard,2022-08-29,490.5
U0966,57,Argentina,Premium,2022-06-21,128.4
U0967,46,Argentina,Standard,2023-07-28,482.5
U0968,18,Peru,Premium,2022-02-03,185.2
U0969,37,Chile,Standard,2023-07-06,246.8
U0970,37,Argentina,Premium,2022-04-01,33.6
U0971,33,Mexico,Standard,2023-07-22,306.4
U0972,65,Chile,Standard,2023-01-17,250.2
U0973,52,Chile,Basic,2023-09-17,190.9
U0974,44,Mexico,Standard,2022-10-04,313.5
U0975,51,Argentina,Standard,2022-03-28,35.2
U0976,58,Argentina,Basic,2023-01-09,323.9
U0977,49,Colombia,Basic,2022-02-18,260.0
U0978,41,Argentina,Standard,2022-02-01,176.0
U0979,44,Argentina,Standard,2022-05-24,66.7
U0980,45,Colombia,Basic,2022-12-15,60.8
U0981,46,Colombia,Basic,2024-02-26,441.9
U0982,35,Argentina,Basic,2023-11-12,224.5
U0983,37,Mexico,Basic,2023-04-17,162.6
U0984,55,Mexico,Standard,2023-11-24,50.1
U0985,18,Chile,Premium,2023-11-28,806.8
U0986,51,Mexico,Basic,2023-12-05,83.5
U0987,58,Argentina,Basic,2022-04-20,21.2
U0988,32,Peru,Standard,2023-01-07,62.7
U0989,43,Mexico,Basic,2022-08-18,115.7
U0990,43,Mexico,Basic,2022-04-10,67.8
U0991,38,Colombia,Premium,2022-04-24,440.0
U0992,30,Mexico,Basic,2023-03-29,324.7
U0993,30,Chile,Basic,2022-06-18,436.9
U0994,28,Colombia,Standard,2022-06-08,405.2
U0995,42,Colombia,Basic,2022-01-23,389.7
U0996,53,Argentina,Premium,2023-12-15,694.3
U0997,32,Chile,Premium,2022-03-23,777.3
U0998,34,Argentina,Basic,2022-02-08,66.6
U0999,58,Argentina,Basic,2022-10-26,304.2
U1000,31,Argentina,Basic,2022-08-16,454.6
U1001,52,Colombia,Basic,2022-11-03,249.2
U1002,36,Mexico,Premium,2022-01-06,670.0
U1003,28,Argentina,Premium,2023-06-11,620.1
U1004,41,Argentina,Basic,2022-08-19,307.8
U1005,35,Colombia,Basic,2023-03-02,28.3
U1006,52,Mexico,Basic,2022-11-14,310.5
U1007,22,Argentina,Standard,2023-11-29,458.1
U1008,55,Chile,Standard,2022-12-08,143.5
U1009,42,Argentina,Basic,2023-12-18,354.3
U1010,22,Peru,Premium,2022-05-01,736.8
U1011,45,Peru,Basic,2024-01-02,49.9
U1012,29,Mexico,Standard,2023-11-21,259.9
U1013,29,Chile,Standard,2023-09-27,31.0
U1014,19,Mexico,Standard,2022-02-23,333.9
U1015,35,Mexico,Standard,2022-10-02,21.5
U1016,47,Argentina,Basic,2022-01-20,411.5
U1017,46,Argentina,Basic,2023-11-01,466.2
U1018,42,Mexico,Premium,2022-01-16,439.8
U1019,30,Mexico,Standard,2023-12-26,65.1
U1020,45,Peru,Standard,2022-10-17,503.4
U1021,50,Colombia,Premium,2022-11-23,338.0
U1022,33,Mexico,Standard,2022-11-29,208.7
U1023,27,Argentina,Standard,2023-02-07,532.1
U1024,39,Mexico,Basic,2022-05-21,31.9
U1025,19,Colombia,Standard,2023-02-27,484.4
U1026,54,Chile,Standard,2023-09-11,18.0
U1027,62,Peru,Basic,2022-04-11,185.0
U1028,44,Mexico,Basic,2022-06-18,271.8
U1029,42,Argentina,Basic,2022-02-27,239.9
U1030,63,Argentina,Standard,2024-01-31,127.1
U1031,64,Mexico,Standard,2022-01-22,501.6
U1032,42,Colombia,Basic,2022-01-16,123.7
U1033,34,Mexico,Premium,2023-02-16,654.6
U1034,39,Argentina,Standard,2023-04-22,432.6
U1035,52,Mexico,Basic,2023-12-19,307.3
U1036,32,Chile,Basic,2023-06-25,205.8
U1037,44,Chile,Basic,2023-02-24,194.1
U1038,60,Argentina,Basic,2023-09-07,388.9
U1039,56,Chile,Standard,2023-04-07,14.9
U1040,42,Peru,Basic,2022-06-27,338.4
U1041,35,Mexico,Basic,2023-04-10,399.9
U1042,55,Mexico,Premium,2022-09-20,632.1
U1043,55,Argentina,Standard,2023-08-20,531.1
U1044,19,Colombia,Basic,2022-02-16,377.9
U1045,25,Colombia,Basic,2023-10-11,130.8
U1046,24,Peru,Premium,2024-02-21,370.4
U1047,30,Colombia,Basic,2022-09-11,248.1
U1048,23,Mexico,Standard,2023-05-22,659.5
U1049,33,Chile,Basic,2023-03-01,388.3
U1050,54,Argentina,Premium,2022-04-21,720.5
U1051,49,Argentina,Basic,2022-06-23,132.0
U1052,20,Argentina,Basic,2022-09-10,474.2
U1053,60,Chile,Standard,2023-10-29,111.1
U1054,57,Colombia,Basic,2023-02-26,271.3
U1055,60,Mexico,Basic,2023-04-22,304.8
U1056,30,Colombia,Standard,2023-09-06,351.1
U1057,53,Peru,Standard,2022-10-02,532.6
U1058,21,Colombia,Premium,2023-01-11,594.9
U1059,58,Argentina,Basic,2022-06-24,136.1
U1060,47,Argentina,Premium,2022-11-23,166.4
U1061,55,Colombia,Standard,2022-01-16,265.1
U1062,36,Argentina,Basic,2023-04-25,403.0
U1063,35,Colombia,Basic,2022-10-19,235.2
U1064,20,Peru,Basic,2022-02-07,136.4
U1065,22,Mexico,Standard,2022-07-22,499.6
U1066,35,Mexico,Premium,2022-06-28,715.6
U1067,41,Colombia,Standard,2023-02-24,406.3
U1068,27,Chile,Basic,2023-07-12,11.6
U1069,63,Argentina,Basic,2024-01-24,144.6
U1070,41,Mexico,Premium,2024-01-12,843.6
U1071,21,Argentina,Standard,2022-12-10,633.1
U1072,37,Mexico,Premium,2024-01-25,475.8
U1073,35,Argentina,Premium,2023-05-25,999.4
U1074,24,Mexico,Basic,2022-07-02,441.0
U1075,35,Chile,Standard,2023-11-22,86.2
U1076,22,Colombia,Basic,2023-01-04,367.1
U1077,39,Colombia,Standard,2022-07-02,120.8
U1078,20,Argentina,Standard,2023-02-03,277.4
U1079,23,Chile,Premium,2022-08-06,862.2
U1080,56,Colombia,Basic,2022-07-25,374.6
U1081,36,Colombia,Premium,2022-05-30,223.8
U1082,23,Colombia,Premium,2023-05-31,135.5
